analysis,fold_id,holdout_domain_count,evaluable_domain_count,model,defect_pair,process,severity,candidate_key,training_n,training_mean,training_sd,training_se,selection_score,direction
lodo,lodo_1475,1,1,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,19,0.016660477260538105,0.020277234515769578,0.004651916637300762,3.581422144788307,1
repeated_split,split_199,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.014499153665227395,0.016477613669681944,0.004254501555194523,3.4079558973306026,1
repeated_split,split_200,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.010928359811311907,0.01583857876407439,0.004233038230614273,2.5816822849072283,1
repeated_split,split_201,8,6,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,14,0.009201141156573047,0.01266912990730211,0.0033859673929753998,2.717433480210687,1
repeated_split,split_202,8,8,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30,12,0.010209118635971008,0.013754238275020725,0.003970506585290735,2.571238308429467,1
repeated_split,split_203,8,4,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,16,0.018406927643567585,0.021559474334689886,0.005389868583672471,3.4150976703453755,1
repeated_split,split_204,8,8,regularized_logistic,missing+label_flip,shared_latent,0.10+0.10,regularized_logistic | missing+label_flip | shared_latent | 0.10+0.10,18,-0.004806099562552143,0.00588252500842012,0.0013865244413177732,3.46629270954961,-1
repeated_split,split_205,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.01459306393167492,0.01948102779341513,0.005029979747393375,2.901217234371034,1
repeated_split,split_206,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.013002214438580517,0.01748279140301432,0.004672472542465464,2.782726772690633,1
repeated_split,split_207,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.01585100602032443,0.01666917626232404,0.004455024749525827,3.558006276398698,1
repeated_split,split_208,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.014698846538534847,0.016829996582531554,0.004498005788029241,3.267858520247705,1
repeated_split,split_209,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.01661569826173789,0.018901807849901475,0.004880425801058736,3.4045591386992013,1
repeated_split,split_210,8,7,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,13,0.014054201942637347,0.014297523019401414,0.003965419412198348,3.5441905336429427,1
repeated_split,split_211,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.017124182386305215,0.02315091760053558,0.006187342989331343,2.7676148575942774,1
repeated_split,split_212,8,8,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,12,0.019226500510744697,0.024743763794993042,0.007142909343901875,2.6916904002371194,1
repeated_split,split_213,8,4,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,16,0.015025642300891935,0.022036399359649354,0.005509099839912338,2.7274223988525548,1
repeated_split,split_214,8,8,extra_trees,missing+label_flip,shared_latent,0.30+0.30,extra_trees | missing+label_flip | shared_latent | 0.30+0.30,18,0.015229446345312505,0.020859295798456665,0.004916583169954923,3.0975671149791886,1
repeated_split,split_215,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.018406817963821737,0.022812457407110256,0.0060968856976985715,3.019052492778382,1
repeated_split,split_216,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.012614417878680596,0.011758349541341197,0.0032611793989333975,3.8680539570458077,1
repeated_split,split_217,8,6,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,14,0.009380091795683752,0.011784076312628488,0.0031494268701038725,2.978348817915046,1
repeated_split,split_218,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.0159382779171997,0.017201713080087926,0.004770896810467432,3.3407299613420345,1
repeated_split,split_219,8,8,hist_gradient_boosting,missing+label_flip,independent,0.10+0.10,hist_gradient_boosting | missing+label_flip | independent | 0.10+0.10,18,0.007116358191802343,0.009414010476203917,0.0022189035486283298,3.207150755246435,1
repeated_split,split_220,8,6,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,14,0.014140044154058506,0.0138102548499599,0.003690945862327365,3.8310082784964914,1
repeated_split,split_221,8,7,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,13,0.009843119848493821,0.01257319649802412,0.003487177282316172,2.822661153021751,1
repeated_split,split_222,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.018018944615345856,0.02248159805467983,0.006235273426193815,2.8898403299604976,1
repeated_split,split_223,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.01601779533823393,0.019557866781400465,0.005227059765154839,3.064398736171604,1
repeated_split,split_224,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.02212416948339137,0.022349546542928256,0.006198648926453598,3.569192213640846,1
repeated_split,split_225,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.017648816725993218,0.01907778548003019,0.005098752640331686,3.4613988892869925,1
repeated_split,split_226,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.020951711562939034,0.0219169700321887,0.00585755662976014,3.576868801658855,1
repeated_split,split_227,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.015140436624452856,0.017666141411441055,0.0048997060537345,3.090070395735881,1
repeated_split,split_228,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.020848597676797923,0.02218542709694511,0.005929304798287102,3.516195976772995,1
repeated_split,split_229,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.018514880877930295,0.022082867261691442,0.0057017718094026625,3.2472153388176332,1
repeated_split,split_230,8,7,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,13,0.01361228856088356,0.014942057538105074,0.004144181124197775,3.28467510297794,1
repeated_split,split_231,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.014701686639223407,0.017621968333852038,0.00488745464633125,3.008045639924081,1
repeated_split,split_232,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.021358239085113622,0.02295555374964852,0.006366725084694415,3.354666457400329,1
repeated_split,split_233,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.017729358046855766,0.023751997286944996,0.00658761877790475,2.691315123807869,1
repeated_split,split_234,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.01805203254790473,0.022615471688885357,0.005839289681178554,3.0914774798878035,1
repeated_split,split_235,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.01821732757256998,0.02277022964936738,0.006085599854721033,2.9935138700316455,1
repeated_split,split_236,8,4,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,16,0.011058395540280583,0.013476066790114804,0.003369016697528701,3.282380745809995,1
repeated_split,split_237,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.011188195217911307,0.011498530133082366,0.0029689077140861437,3.7684550330844937,1
repeated_split,split_238,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.013101127379203284,0.01722969006605271,0.004604828364819409,2.84508484166208,1
repeated_split,split_239,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.012605384612093746,0.01689615403427971,0.004515687110745215,2.7914654631625937,1
repeated_split,split_240,8,7,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30,13,0.027284730189547187,0.031222952117217907,0.008659688833075854,3.1507748968222296,1
repeated_split,split_241,8,8,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,12,0.01150164129375437,0.013568397898717903,0.003916859089648368,2.9364450010855303,1
repeated_split,split_242,8,8,regularized_logistic,missing+label_flip,shared_latent,0.10+0.10,regularized_logistic | missing+label_flip | shared_latent | 0.10+0.10,18,-0.006388781759137652,0.007708064531930898,0.0018168082334506167,3.5164865732711945,-1
repeated_split,split_243,8,8,hist_gradient_boosting,missing+label_flip,independent,0.10+0.10,hist_gradient_boosting | missing+label_flip | independent | 0.10+0.10,18,0.007322462268752548,0.009145292732223293,0.0021555661689637135,3.3970018523128034,1
repeated_split,split_244,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.011350619184727571,0.011377484885813426,0.002937653965632133,3.863838054964759,1
repeated_split,split_245,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.01644524268823434,0.016968310442395565,0.0047061625660037125,3.494405995881054,1
repeated_split,split_246,8,8,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,12,0.010371277418710466,0.013507818352762256,0.0038993712810659283,2.6597306773709897,1
repeated_split,split_247,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.013323766766762512,0.01621777245317617,0.004498000781056468,2.9621530576153194,1
repeated_split,split_248,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.016128155593773175,0.01942487803011531,0.005191517026325985,3.1066363669786523,1
repeated_split,split_249,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.016250118718304528,0.019244469045470333,0.005143300697037609,3.1594728124031564,1
repeated_split,split_250,8,2,regularized_logistic,categorical_inconsistency+missing,shared_latent,0.30+0.30,regularized_logistic | categorical_inconsistency+missing | shared_latent | 0.30+0.30,15,-0.005387011858252316,0.009251949586147463,0.0023888431111399816,2.2550714331681565,-1
repeated_split,split_251,8,8,extra_trees,missing+label_flip,shared_latent,0.30+0.30,extra_trees | missing+label_flip | shared_latent | 0.30+0.30,18,0.012649751519742257,0.013506202377046136,0.0031834424296290635,3.97360775304368,1
repeated_split,split_252,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.015589167612258857,0.019395254475262406,0.005007833171876411,3.1129566575433003,1
repeated_split,split_253,8,7,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,13,0.013711821634168096,0.014848761211351409,0.0041183053788190985,3.329481515549943,1
repeated_split,split_254,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.02080675861432152,0.022795956070998612,0.006322460652862317,3.290927339326634,1
repeated_split,split_255,8,6,extra_trees,numeric_outlier+label_flip,independent,0.10+0.10,extra_trees | numeric_outlier+label_flip | independent | 0.10+0.10,14,0.006746578176246782,0.008414720679723367,0.002248928699209027,2.999907546477409,1
repeated_split,split_256,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.01867627447242308,0.023403783627036465,0.006491041685164966,2.8772384123039925,1
repeated_split,split_257,8,7,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30,13,0.016967607684273685,0.022211202496830715,0.006160279191695149,2.754356930307349,1
repeated_split,split_258,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.017305793291036712,0.0221380618064206,0.005716022979571831,3.027593372679729,1
repeated_split,split_259,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.01842043749599077,0.022961142096123675,0.006136623352337661,3.00172202828348,1
repeated_split,split_260,8,7,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,13,0.010607573909653462,0.013460464925036735,0.0037332612676003454,2.8413692879501484,1
repeated_split,split_261,8,8,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,12,0.02224923252922569,0.023305356855142623,0.006727677026938442,3.3071195956846675,1
repeated_split,split_262,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.011914905502376881,0.011605194908887017,0.003101618803984889,3.8415118863313835,1
repeated_split,split_263,8,6,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30,14,0.01982944375544529,0.023902082758457115,0.006388100322318795,3.1041221575943356,1
repeated_split,split_264,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.017232859435029405,0.022146672127761446,0.005918947097092798,2.911473806463593,1
repeated_split,split_265,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.012447045598682566,0.016098925310598595,0.004465038514402175,2.78766813735964,1
repeated_split,split_266,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.014896794796996281,0.015913289797356713,0.0044135524865913526,3.375239071531079,1
repeated_split,split_267,8,7,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,13,0.0121480051776587,0.013795956172507475,0.003826309798002279,3.174861895396235,1
repeated_split,split_268,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.018891018415144623,0.02282324520420942,0.006099768857748793,3.097005617048352,1
repeated_split,split_269,8,4,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,16,0.017697823269557468,0.021626044110782606,0.0054065110276956515,3.273427757549694,1
repeated_split,split_270,8,8,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,12,0.011379596106037913,0.013706586279818016,0.003956750639161882,2.875995265763914,1
repeated_split,split_271,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.015256607142600114,0.016336960434454897,0.004218185046019553,3.6168653049009443,1
repeated_split,split_272,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.01819445200230102,0.023771813462664392,0.006593114796184741,2.759614016250659,1
repeated_split,split_273,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.01868291541660764,0.021880533805234095,0.005847818638493649,3.1948520587875495,1
repeated_split,split_274,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.011890595198162544,0.011357639361033504,0.002932529873167507,4.054722615773111,1
repeated_split,split_275,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.015811853897655808,0.019877991327631534,0.005312616648947206,2.976283617375107,1
repeated_split,split_276,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.015808304044771685,0.016063671548755005,0.004147622159151603,3.811413730127548,1
repeated_split,split_277,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.013807092617191855,0.019340706107422792,0.004993748843862703,2.764875256824483,1
repeated_split,split_278,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.019419879631578263,0.02240018049530874,0.00598670005823868,3.2438370793027,1
repeated_split,split_279,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.017291908009410394,0.019714577454103266,0.00546783999114428,3.162475134132745,1
repeated_split,split_280,8,5,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,15,0.010870693824227999,0.013876116679213039,0.003582797920574871,3.0341353504201436,1
repeated_split,split_281,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.013854328512449414,0.017270814423735664,0.004615819311726606,3.00148848488331,1
repeated_split,split_282,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.016569512688790148,0.01970299807651461,0.005265847735327404,3.1465992792820354,1
repeated_split,split_283,8,7,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,13,0.011081478301609235,0.012954288230407661,0.003592873111682653,3.08429436752901,1
repeated_split,split_284,8,8,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,12,0.015227580255089286,0.018198346020747755,0.005253409986942336,2.898608768959275,1
repeated_split,split_285,8,8,hist_gradient_boosting,missing+label_flip,independent,0.10+0.10,hist_gradient_boosting | missing+label_flip | independent | 0.10+0.10,18,0.008001088948184713,0.009378328107176578,0.002210493133592319,3.619594572176741,1
repeated_split,split_286,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.016662657410679484,0.019843526892788614,0.005303405641289277,3.141878735609734,1
repeated_split,split_287,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.013898020680839144,0.0172247774359314,0.0046035154091921306,3.0190016640517996,1
repeated_split,split_288,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.01019850267063068,0.01059614276196841,0.002938841234647209,3.4702462148673883,1
repeated_split,split_289,8,7,hist_gradient_boosting,numeric_outlier+label_flip,shared_latent,0.30+0.30,hist_gradient_boosting | numeric_outlier+label_flip | shared_latent | 0.30+0.30,13,0.02856560112655779,0.03028978338858189,0.00840087439463303,3.4003128465778714,1
repeated_split,split_290,8,8,extra_trees,missing+label_flip,shared_latent,0.30+0.30,extra_trees | missing+label_flip | shared_latent | 0.30+0.30,18,0.01506178540475401,0.02103787606876691,0.00495867494332909,3.037461736631203,1
repeated_split,split_291,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.01637075531395466,0.022544407269209237,0.005820940926917654,2.812389872958807,1
repeated_split,split_292,8,8,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,12,0.02142699566280805,0.023751148245099787,0.006856365916435536,3.125124289449744,1
repeated_split,split_293,8,8,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,12,0.012852931370656571,0.013858628006548244,0.004000641305089758,3.2127177596013454,1
repeated_split,split_294,8,3,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,17,0.015874449611510646,0.0215986074120445,0.005238431748594587,3.0303820634428584,1
repeated_split,split_295,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.012108481573809136,0.012003347739469128,0.0033291296732215927,3.6371312512113056,1
repeated_split,split_296,8,8,regularized_logistic,missing+label_flip,shared_latent,0.10+0.10,regularized_logistic | missing+label_flip | shared_latent | 0.10+0.10,18,-0.004740829502391418,0.0058295107642173,0.0013740288641260088,3.4503128909209346,-1
repeated_split,split_297,8,6,extra_trees,numeric_outlier+label_flip,independent,0.10+0.10,extra_trees | numeric_outlier+label_flip | independent | 0.10+0.10,14,0.007932428144868752,0.007888176672681067,0.002108203893965358,3.762647516008762,1
repeated_split,split_298,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.014927461655711542,0.016665826985903503,0.004454129617750166,3.3513756753337547,1
repeated_split,split_299,8,8,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,12,0.022260569455521264,0.023216152917626538,0.006701926068269599,3.3215182066711195,1
repeated_split,split_300,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.02021048373405609,0.023383855742576495,0.006485514684454817,3.116249783922125,1
repeated_split,split_301,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.01921824345547952,0.022056767633031157,0.005695032914259763,3.3745623150586295,1
repeated_split,split_302,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.012084700980708223,0.017329946710187966,0.004806462420357015,2.5142609936000695,1
repeated_split,split_303,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.01516330699531372,0.022332486641626563,0.005968608114833743,2.540509730841342,1
repeated_split,split_304,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.01796776471885719,0.023986764634167455,0.006652731524690537,2.700810133728189,1
repeated_split,split_305,8,6,extra_trees,numeric_outlier+label_flip,shared_latent,0.30+0.30,extra_trees | numeric_outlier+label_flip | shared_latent | 0.30+0.30,14,0.009521433330479598,0.012983637158390786,0.0034700229914918224,2.743910733106172,1
repeated_split,split_306,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.017825872021324123,0.022731595930448854,0.006075274559023173,2.9341673118046367,1
repeated_split,split_307,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.016140962535843534,0.021635803465544907,0.005586340433591476,2.8893624954873114,1
repeated_split,split_308,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.01046425698252281,0.0116127327932704,0.003103633388326584,3.3716150309121797,1
repeated_split,split_309,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.01962601553508283,0.021938624012947088,0.005664528362723346,3.4647219112249603,1
repeated_split,split_310,8,8,extra_trees,missing+label_flip,independent,0.30+0.30,extra_trees | missing+label_flip | independent | 0.30+0.30,18,0.007351416559499406,0.008814422930703312,0.002077579408848838,3.5384527437017383,1
repeated_split,split_311,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.019806092113793007,0.02175635051694835,0.005617465548426139,3.525805711321565,1
repeated_split,split_312,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.019582823691327845,0.021762625356236295,0.005619085704963628,3.485055170813524,1
repeated_split,split_313,8,5,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,15,0.01382549295445478,0.017219571080115965,0.0044460741348082665,3.1095956871738024,1
repeated_split,split_314,8,7,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,13,0.019724911873073868,0.023300479070817965,0.006462390156362285,3.052262614267339,1
repeated_split,split_315,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.013424785357152625,0.017421805610716285,0.004656173403876878,2.8832228082344877,1
repeated_split,split_316,8,6,extra_trees,numeric_outlier+label_flip,independent,0.30+0.30,extra_trees | numeric_outlier+label_flip | independent | 0.30+0.30,14,0.015064029273095542,0.020276315777135134,0.00541907333600562,2.779816462900867,1
